Matrix_1,Matrix_2,Matrix_3,Matrix_4,Matrix_5,Matrix_6,Matrix_7,Matrix_8,Matrix_9,Matrix_10,Matrix_11,Matrix_12,Matrix_13,Matrix_14,Matrix_15,Matrix_16,Matrix_17
229,0.000149227184998851,2.96986054995252e-05,7.39740604922999e-06,3.5898423234734,1.62882656606258,0.0606818464975897,3.99730911561077,1.22135977392521,0.0309046729314955,3.11510195735965,229,0.0191963403827447,0.000813803240136065,0,0,0
230,0.000162996721700218,2.78841489770037e-05,1.71569037763558e-06,3.89202468716294,1.6753340409227,0.0140740226290418,4.35117953586974,1.21617919221589,0.00634877323579008,3.38153117714201,230,0.0207815199512983,0.000793418410284972,0,0,0
231,0.000151522120566196,2.78841489770037e-05,1.64322999723061e-05,3.63055916653092,1.60212369514573,0.134796210710323,4.05698199989387,1.17570086178278,0.0660661049165972,3.1600103455791,231,0.0222720562764433,0.000755147888218428,0,0,0
232,0.000166831477283914,1.99567422896838e-05,1.73249094122057e-05,3.92882667928118,1.51916305828209,0.142118397522,4.43380100460447,1.01418873295879,0.058707242870866,3.44029069072166,232,0.0236987000757398,0.000751071562389808,0,0,0
233,0.000159409669488585,1.99567422896838e-05,3.12264487103218e-05,3.7597099651949,1.47181037833793,0.256154462076858,4.25370320136544,0.977817142167393,0.110143632257849,3.31133054695244,233,0.0250994214338321,0.000834036870053699,0,0,0
234,0.000181357806376847,1.3363862861528e-06,2.01006656082229e-05,4.14102852135023,1.18755209798727,0.164888272567454,4.75921265527269,0.569367964064816,0.0555982484067813,3.70435885397275,234,0.0126532197309399,-0.000381942366142642,0,0,0
235,0.000171110091826907,1.33638628615281e-06,8.91571191887113e-06,3.90751940074612,1.12216954421812,0.0731366993344898,4.48574170177132,0.54394724319293,0.0262335364304156,3.48699297656131,235,0.0130244087503943,-0.000370211480811523,0,0,0
236,0.000182257633969626,-4.49985354755041e-05,2.60588516863364e-06,3.86590595135221,0.137484421393031,0.0213764017739478,4.63817399400305,-0.634783621257809,0.00573311380637038,3.79921041791621,236,0.0134167257603179,-0.000308457538155948,0,0,0
237,0.000166425150181653,-4.49985354755041e-05,-4.41218417143657e-05,3.50513971920437,0.0364698763916364,-0.361936982813156,4.25008566505511,-0.708476069459102,-0.102868218543523,3.542950413048,237,0.0139599000418772,-0.000170927392247702,0,0,0
238,0.000162302445502183,-5.52261423814859e-05,-3.01009687324069e-05,3.34594361799338,-0.222884776973057,-0.246922009133025,4.09712373643565,-0.974064895415328,-0.0687519282205814,3.48908120447787,238,0.0159899984453821,0.000646683411847639,0,0,0
239,0.000154663769112177,-5.52261423814859e-05,-5.44128836592791e-05,3.17188523671071,-0.271621123732205,-0.446355686267524,3.92563229399051,-1.025368181012,-0.126830308422896,3.40497947395515,239,0.0177946596027077,0.000993194745465469,0,0,0
240,0.000147105349988886,-5.55785110868963e-05,-3.65657255231772e-05,2.9974074485413,-0.327874647233258,-0.299953217182313,3.70515085064045,-1.0356180493324,-0.0892438988150934,3.21630889439558,240,0.0194242644859901,0.001070902941187,0,0,0
241,0.00014456158696719,-5.55785110868963e-05,-4.58265889992804e-05,2.93944409843755,-0.344104385262309,-0.375921237884722,3.64972472403791,-1.05438501086267,-0.112546171214878,3.19283030735744,241,0.0209448167523686,0.00103895456402663,0,0,0
242,0.000137913411540691,-5.31046103725599e-05,-3.1317728096688e-05,2.80373972804237,-0.330149693971894,-0.256903238293144,3.467631346431,-0.994041312360525,-0.0812529620517336,3.01556079656163,242,0.0223922275752385,0.000989909314520249,0,0,0
243,0.000136984369760282,-5.31046103725599e-05,-3.28777159900135e-05,2.78257015622317,-0.336077174081272,-0.269700013980579,3.44489423158892,-0.998401249447028,-0.0856326118317757,3.00150248186671,243,0.0237950064718057,0.000985635435177983,0,0,0
244,0.000131878500286604,-5.00282352949098e-05,-2.22372056072277e-05,2.68585338811265,-0.298553992521565,-0.18241457724679,3.31181371051602,-0.924514314924934,-0.0608207781328016,2.86437434620752,244,0.0251829695235799,0.00108686293725731,0,0,0
245,0.000131929158067491,-5.00282352949099e-05,-2.01864748135699e-05,2.68700769952608,-0.298230785325805,-0.165592176205066,3.3117559676048,-0.922979053404527,-0.0552444268705788,2.86226530941763,245,0.0126545152307455,-0.0005007173775804,0,0,0
246,0.000128069593570136,-4.76707119026532e-05,-1.2156931189309e-05,2.6141033843156,-0.269136002347348,-0.0997248261623002,3.21367935072755,-0.868711968759292,-0.0345327592908705,2.76393834031921,246,0.0130978356220236,-0.00048504093518096,0,0,0
247,0.000129403554417168,-4.76707119026532e-05,-8.68018444575924e-06,2.64449962757479,-0.260625054234775,-0.0712046380316187,3.24740434038476,-0.863529767044738,-0.0244904070865037,2.78670717145348,247,0.0135916308446863,-0.000379315717199257,0,0,0
248,0.000126183314290681,-4.66518319261466e-05,-1.57575411798569e-06,2.57762242662605,-0.257954190993786,-0.0129261079991014,3.16493123802357,-0.84526300239131,-0.00455842024909637,2.7158953402973,248,0.0145204088193641,-0.000117825136988602,0,0,0
249,0.000163837603799995,3.12565819573044e-05,1.06231143162896e-05,3.93270223709727,1.75754484749063,0.087142734625813,4.38565873857421,1.30458834601369,0.039977319395191,3.4155514623088,249,0.0165373235265819,0.00087910181302991,0,0,0
250,0.000193379164234475,2.93316082891542e-05,-5.0542515152338e-06,4.59356804000022,1.9021628252723,-0.0414606569609022,5.15142788262521,1.3443029826473,-0.015399964877882,3.99831631429266,250,0.0181933535914351,0.00123649194080899,0,0,0
251,0.000166980490227939,2.93316082891542e-05,2.09384439018007e-05,3.99203575469503,1.73373378538685,0.171760672631959,4.46895625691617,1.25681328316571,0.0754788253668564,3.4798793414366,251,0.0197013703552323,0.00130975300816822,0,0,0
252,0.000199977243804874,1.66396082752655e-05,1.40131902216799e-05,4.66293730095585,1.65505421804822,0.114951951037218,5.2889944147289,1.02899710427517,0.0381427318693469,4.09931903394028,252,0.0211374284681602,0.00126817106700105,0,0,0
253,0.000184874753448391,1.66396082752655e-05,4.24068518577282e-05,4.31880503371829,1.5586971832217,0.347868706645427,4.92120169051476,0.956300526425231,0.123462467438731,3.83574536413757,253,0.022531946191724,0.00121123958933722,0,0,0
254,0.000222613416663796,-1.22898660761738e-05,-1.72118579238901e-05,4.99415943729579,1.14027745484317,-0.141191022031911,5.79597971669007,0.338457175448895,-0.0365706988404583,4.53948658561966,254,0.023905994742469,0.00120760032486464,0,0,0
255,0.000182257633969626,-1.22898660761738e-05,-4.28522951919869e-05,4.07459407642606,0.882799153799646,-0.351522733996768,4.76284758354038,0.19454564668532,-0.108402239580891,3.7623540142309,255,0.0252785744760902,0.00132123314671246,0,0,0
256,0.000180676325829507,-4.96864175297897e-05,-2.31775108487626e-05,3.79996387515678,0.0205751169183151,-0.190128018681256,4.58945563298983,-0.768916640914736,-0.0501378250322419,3.80399922152713,256,0.0126552169789362,-0.000595300961386134,0,0,0
257,0.000162302445502183,-4.96864175297897e-05,-8.15093649426443e-05,3.38128821665655,-0.0966540674617489,-0.668631509295129,4.19086751770252,-0.906233368507716,-0.183535932099106,3.62083851585852,257,0.0132679818176111,-0.000573896876809708,0,0,0
258,0.000148495435533392,-5.21042543151285e-05,-4.81500905327163e-05,3.05124905688831,-0.23983960468897,-0.394981211401188,3.76613740816057,-0.954727955961231,-0.117787019710181,3.25076678382666,258,0.0140478549257713,-0.00036324599510053,0,0,0
259,0.000147105349988886,-5.21042543151285e-05,-7.33441874783815e-05,3.01957393054868,-0.248708640064069,-0.601651537908598,3.77349044474241,-1.00262515425781,-0.176387285180505,3.31913099391011,259,0.0157932421395897,-2.4787300746069e-05,0,0,0
260,0.000135528509281522,-5.13329191408206e-05,-4.6568574241842e-05,2.76070001124559,-0.304995298808467,-0.38200783557761,3.42902791793244,-0.973323205495317,-0.122119608148572,2.99904604308855,260,0.0173066739847241,0.0010643922395898,0,0,0
261,0.000137913411540691,-5.13329191408205e-05,-5.6556620442203e-05,2.81504348720321,-0.289779125540332,-0.463941027064946,3.50655798283468,-0.981293621171804,-0.145201567339683,3.07732131021545,261,0.0186731339431409,0.00144225340283586,0,0,0
262,0.000129342099458476,-4.91698078630337e-05,-3.74123450235022e-05,2.63353474218029,-0.295176237313227,-0.306898142770916,3.2627074874328,-0.924348982565742,-0.103294465637771,2.84298268293779,262,0.0200136312022757,0.00152170105941503,0,0,0
263,0.000131878500286604,-4.91698078630337e-05,-3.93623969950301e-05,2.69133033396707,-0.278993471612928,-0.322894662849856,3.33117965898142,-0.918842796627277,-0.107041072324039,2.89564203705419,263,0.0213469595117196,0.00147712581855895,0,0,0
264,0.000125704506774725,-4.66570010814238e-05,-2.59803636128333e-05,2.56667911882644,-0.261126869438497,-0.213120170261524,3.16366238716777,-0.858110137779822,-0.0748027930538155,2.73176105196477,264,0.0226810199073275,0.00141688030192456,0,0,0
265,0.000128069593570136,-4.66570010814238e-05,-2.38633097347204e-05,2.6205710705448,-0.246037122957356,-0.195753712667628,3.22369541190541,-0.849161464317966,-0.067867677018556,2.77265997129491,265,0.0240232620087417,0.00141541402168425,0,0,0
266,0.0001235470794837,-4.47253595434601e-05,-1.40996923373493e-05,2.52984326718984,-0.230876435599507,-0.115661538704818,3.10503045696299,-0.806063625372654,-0.0417977928548871,2.66038058477012,266,0.0253790596039437,0.00153579026895803,0,0,0
267,0.000126183314290681,-4.47253595434601e-05,-1.02330960266298e-05,2.589913721776,-0.214056708315382,-0.0839433658434478,3.17241120382861,-0.796554190367994,-0.0299016239951166,2.70721281629835,267,0.0126533564406363,-0.000565547309171193,0,0,0
268,0.000122485677209496,-4.38007695774447e-05,-1.97065571472376e-06,2.51155674509987,-0.216580272498376,-0.0161655351598433,3.07664015305637,-0.781663680454884,-0.00592520768830551,2.62670171814806,268,0.0139349150397923,-0.000415287018498089,0,0,0
269,0.000195653675150165,2.48904167909818e-05,1.29610209087172e-05,4.61706036120273,1.81547565374738,0.106320874641821,5.20013860933105,1.23239740561907,0.0378776374570854,4.0329827591805,269,0.0153163327347665,-0.000347112508903942,0,0,0
270,0.000263992038587887,2.24327935323882e-05,-2.71981190751167e-05,6.1585694838499,2.19548811965812,-0.223109570538067,6.98821802165148,1.36583958185654,-0.0560608880808235,5.420001261668,270,0.0174961750804677,-4.22280281292296e-05,0,0,0
271,0.000199469270770189,2.24327935323882e-05,1.52638068934952e-05,4.68832412342059,1.78381941873792,0.125210915923203,5.29367998529988,1.17846355685862,0.0430028691401163,4.10442499171538,271,0.0181957164135655,0.00114558085622758,0,0,0
272,0.00028717890541737,-5.11288059005713e-06,-1.81739890337593e-05,6.51116891915715,1.7157568049728,-0.149083503792557,7.50760701980725,0.719318704322694,-0.0310488073427331,5.8510031105398,272,0.019195431332295,0.00159459164365609,0,0,0
273,0.000229756837384281,-5.11288059005712e-06,-1.27634952741958e-06,5.20272335850735,1.34939204799086,-0.0104700547171138,6.0007945192277,0.551320887270514,-0.00271711690738003,4.67643075246605,273,0.0203385386749689,0.00170077505370335,0,0,0
274,0.000258675032530803,-2.07325737379106e-05,-0.000151816973497897,5.76200971090273,1.17797867055664,-1.24537361072494,6.94240340044537,-0.00241501898599505,-0.248862831404392,5.69681765626304,274,0.0215575263026888,0.00166321912095994,0,0,0
275,0.000180676325829507,-2.07325737379106e-05,-0.000175890932869033,3.98469543059976,0.68033067207181,-1.44285530869129,5.07864572666656,-0.413619623994991,-0.358933939873809,4.45816456663039,275,0.0228277664053057,0.00160559104616759,0,0,0
276,0.000135197286211936,-3.95251788841646e-05,-6.13835585532461e-05,2.82848845335477,-0.0380519896281203,-0.503537003757097,3.48377672273232,-0.693340259005665,-0.16892529902347,2.97826678462899,276,0.0241378981014314,0.00160854364719077,0,0,0
277,0.000148495435533392,-3.95251788841646e-05,-0.000126709239542966,3.13150617877857,0.0467929734905439,-1.03941173062589,4.00536656250021,-0.827067410231089,-0.296500723254485,3.59209107370283,277,0.0254769168215913,0.00173107460058039,0,0,0
278,0.000122093105773034,-4.38754091223915e-05,-6.30349796656789e-05,2.5021352165734,-0.220785730929669,-0.517083817570023,3.13429579948441,-0.852946313840682,-0.181486479700052,2.76839118566241,278,0.0191781132458892,7.73999577109897e-06,0,0,0
279,0.000135528509281522,-4.38754091223915e-05,-9.04165482837056e-05,2.80828047881109,-0.135065057503117,-0.741698247639772,3.54607772937392,-0.872862308065953,-0.233414516613475,3.15187741726118,279,0.0194365600089004,0.00121035323663119,0,0,0
280,0.000119805396124205,-4.52365173559502e-05,-5.3022407509557e-05,2.44132226188727,-0.26639663114652,-0.434949436601835,3.05089140186043,-0.875965771119675,-0.155425605989155,2.69238270214008,280,0.0200197725714678,0.00176728001634813,0,0,0
281,0.000129342099458476,-4.52365173559503e-05,-6.45156830152752e-05,2.658629955051,-0.205550477060675,-0.529230212234679,3.31982648270413,-0.866747004713801,-0.176992415013167,2.91501299220583,281,0.0208573428759865,0.00193494455746171,0,0,0
282,0.000119061154330265,-4.43690883788257e-05,-4.08152152234482e-05,2.42989800484817,-0.251379414597851,-0.334812312379849,3.01454462061245,-0.836026030362131,-0.122367392767917,2.62958554065148,282,0.0218847701272474,0.00192935659966811,0,0,0
283,0.000125704506774725,-4.43690883788257e-05,-4.34680244669686e-05,2.5812764785175,-0.20899344197044,-0.356573638205602,3.19112228477805,-0.818839248230993,-0.125113443987928,2.76180568680105,283,0.0230512203779939,0.00189206753440944,0,0,0
284,0.000118759081110928,-4.27885982788036e-05,-2.78816218373315e-05,2.43309868212904,-0.217292932858743,-0.22871642913436,2.99591745650542,-0.780111707235115,-0.0854534874100141,2.57930497985231,284,0.0243141222684204,0.00191056714742603,0,0,0
285,0.0001235470794837,-4.27885982788036e-05,-2.59145482408969e-05,2.54220020755028,-0.186744505740795,-0.212580278538607,3.11905729201545,-0.763601590205965,-0.0772771030052649,2.66607735285698,285,0.0256322867679991,0.00203147651865622,0,0,0
286,0.000118671386971835,-4.14480877151041e-05,-1.50715501277288e-05,2.43965317995195,-0.18730695163064,-0.123633809641526,2.9878242859296,-0.735478057608289,-0.0469251932296423,2.5475108418633,286,0.0201589423440714,8.22069765438886e-05,0,0,0
287,0.000122485677209496,-4.1448087715104e-05,-1.102730998117e-05,2.52656734552365,-0.162970985270562,-0.0904584021892851,3.08573907703808,-0.722142716784991,-0.033582839869879,2.61656405057068,287,0.0202350012428171,0.00126105056934109,0,0,0
288,0.000118617489837382,-4.07191152267128e-05,-2.28200713559674e-06,2.44307605148866,-0.171040125344145,-0.018719589784192,2.98457202396179,-0.712536097817271,-0.00716047366293223,2.53313849227241,288,0.0205337079332898,0.0018770401996181,0,0,0
289,0.000270360402196705,-7.82990847761535e-06,1.16551737822982e-05,6.11059959232033,1.54653980781977,0.0956088474329152,7.0572632299603,0.59987617017981,0.0209359582855795,5.50530202539228,289,0.0211455198758984,0.00210432550928936,0,0,0
290,0.000535276004851817,-4.17278873579981e-05,-0.000109715442190539,11.9308117667352,2.46434166016789,-0.900009486719262,13.9516158912658,0.443537535637216,-0.0939518126769917,11.02024064998,290,0.0220437565071575,0.00214640275960034,0,0,0
291,0.000256068297565614,-4.17278873579981e-05,-9.80379082845068e-05,5.56865697831258,0.682938319409563,-0.804217216396345,6.67289346630452,-0.421298168582381,-0.159018133338955,5.44183719395712,291,0.0231603343447068,0.00214437171419258,0,0,0
292,0.00042231515192151,-5.18642328316722e-06,-0.000280964180192418,9.58997615174337,2.57627843354163,-2.30478429064093,11.551948780636,0.61430580464901,-0.290718332093894,9.47810615573485,292,0.0244201808257673,0.00218655529622804,0,0,0
293,0.000168376957055425,-5.18642328316723e-06,-0.00016913370806015,3.80362405518544,0.956099846505411,-1.38742494893092,4.82509098887548,-0.0653670871846255,-0.386236485792458,4.18567586670227,293,0.0257404638792932,0.00231044957910418,0,0,0
294,0.000162916019741584,2.28985080585045e-06,-0.00020983240692539,3.72688882086769,1.09161573676581,-1.72128146305984,4.94601044406809,-0.127505886434587,-0.458725207149004,4.46110124734329,294,0.0123310155816429,-7.63094438306209e-05,0,0,0
295,0.000135197286211936,2.28985080585045e-06,-0.000256655656792553,3.09527705424159,0.914764442110504,-2.10537843462641,4.61460615180271,-0.604564655450613,-0.546488058184043,4.56989493296436,295,0.0120095211235894,-6.65674233951683e-05,0,0,0
296,6.23533931239797e-05,-1.75251481209077e-05,-7.76418012670601e-05,1.3089988982776,-0.00150841902133404,-0.636905401018852,1.77818430164706,-0.470693822390796,-0.38559971399749,1.71242529162528,296,0.0116830291902822,-5.71304261069565e-05,0,0,0
297,0.000122093105773034,-1.75251481209078e-05,-0.00014957263921582,2.67025537140057,0.379643393453098,-1.22696305606728,3.55691639931273,-0.507017634459062,-0.409903040918243,3.28282851622853,297,0.00995276722042029,0.000132345369523355,0,0,0
298,8.89155471336518e-05,-3.23479858865729e-05,-6.55624631771982e-05,1.81968352082643,-0.16979631778663,-0.537817080750454,2.33101870803713,-0.681131504997323,-0.247822445672859,2.12527553599888,298,0.00811734914170659,0.00024766323821648,0,0,0
299,0.000119805396124205,-3.23479858865729e-05,-9.8693670751393e-05,2.52355377777262,0.0272873541583032,-0.809596517882521,3.21735762740685,-0.666516495475925,-0.287711365662943,2.87516029616408,299,0.00631903816053531,0.000285418036836069,0,0,0
300,0.000101434199515076,-3.78919993555162e-05,-5.33129656587315e-05,2.06956731077058,-0.216253139450078,-0.437332921419282,2.60109658874198,-0.747782417421484,-0.182729657303512,2.31326716028671,300,0.00461943658978797,0.000282002758834287,0,0,0
301,0.000119061154330265,-3.78919993555162e-05,-6.75446321836142e-05,2.47122318221044,-0.103789495446917,-0.55407706088121,3.08696315808798,-0.71952947132446,-0.203196278833232,2.70096417063648,301,0.00301865239794025,0.000265647833174519,0,0,0
302,0.000107726245703055,-3.903107061814e-05,-4.05195050831377e-05,2.20567324710232,-0.202063973792291,-0.332386565135114,2.7364746603549,-0.732865387044874,-0.134693690806744,2.38389469350712,302,0.00149070829797375,0.000251395757880578,0,0,0
303,0.000118759081110928,-3.903107061814e-05,-4.43338661107039e-05,2.45707249142234,-0.131672185382685,-0.363676245439368,3.02899592602582,-0.703595619986169,-0.136952707379993,2.60285461207262,303,0,0.000247919487703948,0,0,0
304,0.000111504320345983,-3.86924311504005e-05,-2.74928050452668e-05,2.29392277788767,-0.170242676349862,-0.225526916386954,2.81880279452412,-0.695122692986307,-0.090520532428151,2.41540369355832,304,0.0123273223844834,-0.000161992690788123,0,0,0
305,0.000118671386971835,-3.86924311504005e-05,-2.59536405870043e-05,2.45723484292987,-0.124515298138045,-0.212900957940269,3.00430528664382,-0.67158574185199,-0.0817280799855468,2.54861745177994,305,0.0119991538333227,-0.00014022026614174,0,0,0
306,0.000113834724720866,-3.80885683927811e-05,-1.48873950758312e-05,2.35087721027412,-0.141614317371648,-0.122123162731428,2.87131508382622,-0.662052190923747,-0.0488404868812938,2.43399637318033,306,0.0116514849877982,-0.000108743036209495,0,0,0
307,0.000118617489837382,-3.80885683927811e-05,-1.08965905431826e-05,2.45985948831973,-0.111099279518877,-0.0893860942995449,2.99451866143867,-0.645758452637811,-0.0347117374855241,2.522005152774,307,0.00985011352396221,0.000280870129349462,0,0,0
308,0.00011493811533849,-3.76625545807105e-05,-2.46396188397474e-06,2.37873763148189,-0.124867109379992,-0.0202121873294803,2.89736653103848,-0.643496008936588,-0.00807253268792429,2.4438159104154,308,0.00799637339690686,0.000501617707867861,0,0,0
309,6.23533931239797e-05,-6.73699123593386e-06,-9.42051516445598e-05,1.37782958673642,0.244315468331586,-0.77277663458428,1.92445065524756,-0.302305600179556,-0.469000944688859,1.84743890785756,309,0.00622100251486772,0.000568508846011612,0,0,0
310,2.28120122823736e-05,-8.07132316216348e-06,-3.99928582683534e-05,0.468308244071532,-0.0383714780654041,-0.328066415482587,0.700756138488909,-0.27081937248278,-0.456612314637677,0.749424699494421,310,0.00455353620740756,0.00055891376307256,0,0,0
311,8.89155471336518e-05,-8.07132316216346e-06,-0.000106584078615333,1.97457368664623,0.383382845855512,-0.874322519891401,2.60389370749551,-0.245937174993761,-0.416253787407221,2.3626733962869,311,0.00298028955376344,0.000526275671762838,0,0,0
312,5.11657417546763e-05,-2.0868441962786e-05,-4.62666961060567e-05,1.03274103527237,-0.149069791342242,-0.379531491494996,1.35964963797712,-0.475978394046989,-0.28546735158595,1.29416335845756,312,0.00147341494681422,0.000498539387144342,0,0,0
313,0.000101434199515076,-2.0868441962786e-05,-8.65378340185312e-05,2.17818115351065,0.171653441764476,-0.709880669683264,2.76142519052453,-0.411590595249399,-0.307894646399832,2.43142703887282,313,0,0.000490655242232036,0,0,0
314,7.30030335078732e-05,-2.80617755417018e-05,-4.29263491951577e-05,1.4844406070748,-0.173653916394795,-0.352130208241528,1.87958058916185,-0.568793898481853,-0.200825546760274,1.69218367039589,314,0.0123136841005442,-0.000258073216514188,0,0,0
315,0.000107726245703055,-2.80617755417018e-05,-6.20159147067843e-05,2.2756596349598,0.0478874114130069,-0.50872430032909,2.81715413010091,-0.493607083728102,-0.214210477267549,2.41833533043247,315,0.0119654947594477,-0.000218204215476735,0,0,0
316,8.877459840579e-05,-3.14788395509291e-05,-3.39690805910044e-05,1.82201713320543,-0.150890833271991,-0.278652614223083,2.25817701237226,-0.587050712438816,-0.137653035483036,1.9622390269702,316,0.0115632963717188,-0.000148126333750965,0,0,0
317,0.000111504320345983,-3.14788395509291e-05,-4.04668428610078e-05,2.33994699512388,-0.00587047193482428,-0.331954570344205,2.85867168262619,-0.524595159437129,-0.137902660549199,2.41240637246528,317,0.00965175220302384,0.000458046718091046,0,0,0
318,9.96705642603084e-05,-3.30880486217169e-05,-2.33435478988868e-05,2.06003051602732,-0.118040476568405,-0.191490041358056,2.52298247468288,-0.580992435223956,-0.0870276402907001,2.14728469764667,318,0.00779254552528021,0.000763288076302891,0,0,0
319,0.000113834724720866,-3.30880486217169e-05,-2.32578880840676e-05,2.38278156818847,-0.0276701819632844,-0.190787363189617,2.8926471302837,-0.53753574405852,-0.0784986722127876,2.41941007150455,319,0.00606473027605557,0.000845730909283084,0,0,0
320,0.000106492815754284,-3.37595613162215e-05,-1.28770955631257e-05,2.2112010745449,-0.0898144867680799,-0.105632424541266,2.69118233580703,-0.569795748030214,-0.0457785248492447,2.26485084522063,320,0.00444977083307923,0.000826397969538918,0,0,0
321,0.00011493811533849,-3.37595613162215e-05,-9.56715738436297e-06,2.40363954163292,-0.0359317159834332,-0.0784805879186025,2.91067560691304,-0.542967781263552,-0.0321255480167766,2.42561716593767,321,0.00291945973090006,0.000777833695920914,0,0,0
322,0.000109660677249327,-3.32471053998338e-05,-2.84469959167457e-06,2.28665499401566,-0.0579258150721235,-0.0233354263379555,2.77239780002388,-0.543668621080343,-0.00995160619650789,2.31651385542862,322,0.00144562256506038,0.00073750031094157,0,0,0
323,2.28120122823736e-05,-9.01559039645846e-06,-9.92034355134638e-06,0.46228362239439,-0.0598879840551982,-0.0813778181946382,0.57929032449758,-0.176894686158388,-0.151073353576742,0.514630935970204,323,0,0.000724758399397114,0,0,0
324,6.49770227645967e-06,-6.03878722675221e-06,9.82632186212487e-06,0.109530901597602,-0.0961458793144678,0.0806065465252431,0.172972048204616,-0.159587025921482,0.332397739544975,0.226416075816896,324,0.0122819302577582,-0.000365582140368473,0,0,0
325,5.11657417546764e-05,-6.03878722675223e-06,-4.50453989135486e-05,1.12735732199968,0.188845518398112,-0.369513037962703,1.41766846001444,-0.101465619616655,-0.333519100808594,1.22609968561519,325,0.0118893430917174,-0.000298976504872729,0,0,0
326,2.54822173869055e-05,-1.28935247953062e-05,-5.38368235673622e-06,0.498386110382613,-0.131215909794298,-0.0441630193326018,0.630966061201074,-0.263795860612758,-0.0696895322598799,0.58039093181912,326,0.011346934497634,-0.000154502805459176,0,0,0
327,7.30030335078732e-05,-1.28935247953062e-05,-4.54032546911799e-05,1.58121720688904,0.171976797227501,-0.372448573638585,1.94040958241109,-0.187215578294551,-0.243124902496145,1.63525075239275,327,0.00931085635814469,0.000672754015931317,0,0,0
328,5.19971386594226e-05,-1.97021720881693e-05,-1.20716616838635e-05,1.05912667097378,-0.117190145978895,-0.0990253497504429,1.30862370885713,-0.366687183862238,-0.0834003757184141,1.1353502122005,328,0.00749770618124885,0.0010267956699517,0,0,0
329,8.877459840579e-05,-1.97021720881693e-05,-3.36810608115929e-05,1.89715472509023,0.11745770917371,-0.276289951970098,2.29571487582327,-0.281102441559333,-0.150526779251617,1.9024103997556,329,0.00585432927137298,0.00111091980504057,0,0,0
330,7.56221270252323e-05,-2.49014086483791e-05,-1.21155630125227e-05,1.56428427156837,-0.0849299855768179,-0.0993854778371,1.91007506942524,-0.430720783433686,-0.0599730434657923,1.61761721212508,330,0.0043136394453041,0.00107978282474514,0,0,0
331,9.96705642603085e-05,-2.49014086483791e-05,-2.1280596345639e-05,2.11226298460721,0.0685040540740599,-0.17456739189782,2.54604455728217,-0.365277518600895,-0.0845982347926138,2.10073093631531,331,0.00284036819924516,0.0010165398471852,0,0,0
332,9.27770149508809e-05,-2.83763478068008e-05,-9.42042320480147e-06,1.93301257472277,-0.05465978302044,-0.0772769091018871,2.34679581229461,-0.468443020592275,-0.0388000225395386,1.96547666378092,332,0.00140964788250448,0.000964957707734233,0,0,0
333,0.000106492815754284,-2.83763478068008e-05,-1.14176160441201e-05,2.24554709823782,0.0328498835637723,-0.0936601316119227,2.70661250837247,-0.428215526570882,-0.0422278024697061,2.23519833243072,333,0,0.000947354283159016,0,0,0
334,0.00010341308621347,-3.03018001931359e-05,-5.84189079595848e-06,2.1630861820174,-0.0306736730909825,-0.0479217604355969,2.6181687688513,-0.485756259924888,-0.0218306963246341,2.18016558748185,334,0.0122110848657242,-0.000478671826006109,0,0,0
335,0.000109660677249327,-3.03018001931359e-05,-4.34323743034398e-06,2.30544665483965,0.00918725929924785,-0.0356281195457905,2.7814083857477,-0.4667744716088,-0.015510743333684,2.30169416659409,335,0.0117169541075172,-0.000366323130666481,0,0,0
336,0.000108547313458704,-3.10128201784523e-05,-2.31643538263514e-06,2.2755405815793,-0.0141178609052949,-0.0190020089981789,2.74985587765671,-0.488433156982701,-0.00829829634506609,2.28286952033264,336,0.0107891381921771,-9.58625873242856e-05,0,0,0
337,0.000142151674249776,2.0770229224856e-05,-1.2777326515931e-07,3.37165159189177,1.38023725945167,-0.00104814006575997,3.78408739437963,0.967801456963812,-0.000526329283435011,2.93588376681693,337,0.00877072552362448,0.000909829208144896,0,0,0
338,0.000140588032517724,2.00559239609591e-05,2.00243707779834e-06,3.33146431831885,1.35398441230942,0.0164262416538145,3.74111029586064,0.944338434767635,0.00830589005170797,2.90206598823742,338,0.00711181937238,0.00127540739768389,0,0,0
339,0.000142920423726929,2.00559239609591e-05,8.049253118524e-07,3.38461125342442,1.36886555413898,0.00660290294878922,3.80210115074166,0.951375656821747,0.00327561581221808,2.94897258009186,339,0.00559777231154925,0.00135585116208392,0,0,0
340,0.000141668841635878,1.69638118656461e-05,6.80034939261964e-06,3.33636381089782,1.29042191622996,0.055784116111333,3.76116735767162,0.865618369456164,0.0272387597935545,2.91556698110113,340,0.00415283628617025,0.00131439305083447,0,0,0
341,0.000145367534060001,1.69638118656461e-05,1.54072547175782e-06,3.42064391170792,1.31402034445679,0.0126387636355134,3.85699355451293,0.877670701651777,0.00599924795182972,2.9888355191049,341,0.00274853736762973,0.00123916039520229,0,0,0
342,0.000144297086524526,1.27150370991568e-05,9.72684129445392e-06,3.3691441353712,1.21037613698623,0.0797904949935673,3.81832356584621,0.761196706511222,0.0368940207361019,2.95927533420691,342,0.00136833999396896,0.00117836156612732,0,0,0
343,0.000149681617319018,1.27150370991568e-05,2.14021320518144e-06,3.49183852196442,1.24473056523233,0.017556436448754,3.95732680643002,0.779242280766731,0.00781226719063677,3.06542280798845,343,0,0.0011563465265714,0,0,0
